slot_id,story_file,story_self,paragraph_index,idml_paragraph_style,text_preview,content_count,footnote_count,replace_scope,permission
u2292_P0114,Stories/Story_u2292.xml,u2292,114,01 本文,（終わり）,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u25ee_P0001,Stories/Story_u25ee.xml,u25ee,1,02 解説タイトル文,売却しない理由,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u260c_P0001,Stories/Story_u260c.xml,u260c,1,02 解説タイトルanc,解説,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u2f63_P0001,Stories/Story_u2f63.xml,u2f63,1,02 解説タイトル文,増加傾向にあるカーブアウト型M&A,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u2f87_P0001,Stories/Story_u2f87.xml,u2f87,1,02 解説タイトルanc,解説,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u3190_P0001,Stories/Story_u3190.xml,u3190,1,02 解説タイトル文,大型のカーブアウト型M&Aの売り手,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u31ae_P0001,Stories/Story_u31ae.xml,u31ae,1,02 解説タイトルanc,解説,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u3484_P0001,Stories/Story_u3484.xml,u3484,1,02 解説タイトル文,カーブアウト型M&Aにおける譲渡方法,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u349f_P0001,Stories/Story_u349f.xml,u349f,1,02 解説タイトルanc,解説,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u367a_P0001,Stories/Story_u367a.xml,u367a,1,02 解説タイトル文,受け皿としての投資ファンド,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u36a1_P0001,Stories/Story_u36a1.xml,u36a1,1,02 解説タイトルanc,解説,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u3a5f_P0001,Stories/Story_u3a5f.xml,u3a5f,1,［基本設定］,脚注ずらし,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u3bd6_P0001,Stories/Story_u3bd6.xml,u3bd6,1,02-03 解説 図タイトル,図表4-7▶2016年〜2022年のカーブアウト型M&A金額上位50件の売り手トップ5,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u3bed_P0001,Stories/Story_u3bed.xml,u3bed,1,［基本設定］［正規表現］,No.売り手件数売却対象会社・事業1日立製作所7④日立化成，⑤日立金属，⑦日立物流，㉒日立国際電気，㉕画像関連事業，㉙日立工機，㉚クラリオン2武田薬品工業6⑨シードラ，⑯和光純薬工業，⑲コンシューマーヘルスケア，㉛糖尿病治療薬，㊸南米で販売している製品のポートフォリオ，㊿欧州で販売する一部医薬品の工場3ソフトバンクグル,38,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u3fe3_P0001,Stories/Story_u3fe3.xml,u3fe3,1,［基本設定］［正規表現］,買い手対象事業売り手社名（略称）種別国内外④日立化成日立製作所昭和電工事業会社国内⑤日立金属日立製作所ベイン連合投資ファンド海外⑦日立物流日立製作所KKR投資ファンド海外⑩カルソニックカンセイ日産自動車KKR投資ファンド海外⑯和光純薬工業武田薬品工業富士フィルム事業会社国内㉒日立国際電気日立製作所KKR投資ファンド海外,75,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u4006_P0001,Stories/Story_u4006.xml,u4006,1,［基本設定］［正規表現］,アークランドサカモト,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u417b_P0001,Stories/Story_u417b.xml,u417b,1,［基本設定］［正規表現］,手法論点など事業会社に譲渡・譲渡先探しがむずかしい，周辺業種か，市場へ新規参入したい会社などが狙い目投資ファンドに譲渡・投資ファンドアレルギー対策が必要マネジメントバイアウト・バイアウトする気概のある経営陣が必要親会社持分の一部譲渡・資本政策が中途半端になりやすいIPO・親子上場の期間，ガバナンス面の強化が求められるス,14,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u41a0_P0001,Stories/Story_u41a0.xml,u41a0,1,［基本設定］［正規表現］,・魅力的な↵エクイティストーリーを作れるか,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u4300_P0001,Stories/Story_u4300.xml,u4300,1,［基本設定］［正規表現］,No.投資ファンド国籍件数買収対象会社・事業1KKR米国6⑦日立物流，⑩カルソニックカンセイ，⑳弥生，㉑三菱商事・ユービーエス・リアルティ，㉒日立国際電気12，㉙日立工機2ベイン米国3②東芝メモリ，⑤日立金属，⑪エビデント3フォートレス米国1⑰そごう・西武3ブラックストーン米国1⑲武田のコンシューマーヘルスケア事業3C,45,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u46a4_P0001,Stories/Story_u46a4.xml,u46a4,1,［基本設定］,脚注ずらし,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u4bb4_P0001,Stories/Story_u4bb4.xml,u4bb4,1,02-03 解説 図タイトル,図表1-8▶コーポレートガバナンス・コード　原則5－2　の改訂,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u4d74_P0001,Stories/Story_u4d74.xml,u4d74,1,［基本設定］,脚注ずらし,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u5179_P0001,Stories/Story_u5179.xml,u5179,1,［基本設定］［正規表現］,りそな（関西みらい）,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u5274_P0001,Stories/Story_u5274.xml,u5274,1,［基本設定］,脚注ずらし,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u5c69_P0001,Stories/Story_u5c69.xml,u5c69,1,［基本設定］,脚注ずらし,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u5ca2_P0001,Stories/Story_u5ca2.xml,u5ca2,1,［基本設定］,脚注ずらし,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u8be_P0001,Stories/Story_u8be.xml,u8be,1,［基本設定］［正規表現］,第2章　親会社から引導を渡されたミツカネ電子,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u8d5_P0001,Stories/Story_u8d5.xml,u8d5,1,［基本設定］［正規表現］,第３章　ベストオーナーを自分たちで探そう,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u8ec_P0001,Stories/Story_u8ec.xml,u8ec,1,［基本設定］［正規表現］,第４章　ベストオーナーは誰？,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u903_P0001,Stories/Story_u903.xml,u903,1,［基本設定］［正規表現］,第５章　ミツカネ電子に対するセラーズDD,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u91a_P0001,Stories/Story_u91a.xml,u91a,1,［基本設定］［正規表現］,第６章　投資ファンドか海外勢か,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u93a_P0001,Stories/Story_u93a.xml,u93a,1,［基本設定］［正規表現］,第７章　親会社におけるセラーズDDの報告会,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0001,Stories/Story_u987.xml,u987,1,01-01 章 第◯章,プロローグ,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0002,Stories/Story_u987.xml,u987,2,01-01 章 タイトル,ミツカネグループを離れるミツカネ電子,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0003,Stories/Story_u987.xml,u987,3,01-03 項 見出し,ミツカネ工業の取締役会決議,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0004,Stories/Story_u987.xml,u987,4,01 本文,非鉄金属の雄であるプライム市場上場会社　2022年の市場再編で誕生した日本最上位の株式市場である東証プライム市場のこと。のミツカネ工業は、取締役会において、子会社の株式を投資ファンド　本書では、PE（Private Equity）ファンドのこと。のジェインに譲渡する決議を行った。↵譲渡される子会社とは、ミツカネ電子であ,7,2,PARAGRAPH_CONTENT_ONLY,FOOTNOTE_TEXT_ONLY_REPLACE_ANCHOR_LOCKED
u987_P0005,Stories/Story_u987.xml,u987,5,01 本文,その日以降、ミツカネ電子の寺田社長はもとより、経営企画部長の西郷の生活は、一変した。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0006,Stories/Story_u987.xml,u987,6,01 本文,ミツカネ工業が電子を売却する件は、メディアでも大々的に取り上げられ、寺田社長や西郷のところにも、メディアから多くの問い合わせや取材依頼が殺到した。↵その対応をしつつ、寺田社長は、事前に準備してあったコミュニケーション・スケジュールに基づいて、ミツカネグループから離れることになった経緯や今後の経営方針を、社員全員に周知す,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0007,Stories/Story_u987.xml,u987,7,01 本文,そうやって車座集会を開催して実感したことは、一度、集会を開いたくらいでは、社員の理解を得ることは難しいという現実であった。↵今後も、多くの機会を設けて、社員と直接対話する機会を増やさなければいけないと、寺田社長は強く感じていた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0008,Stories/Story_u987.xml,u987,8,01-03 項 見出し,すべてはここから始まった,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0009,Stories/Story_u987.xml,u987,9,01 本文,今夜は、その多忙なスケジュールの合間をぬって、新たな株主となったジェインとの会食に臨むべく、寺田社長は、西郷と一緒に、東京タワーのたもとにある会席料理屋に出向いた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0010,Stories/Story_u987.xml,u987,10,01 本文,約束の時間よりも早く店に着いたため、冷え込んでくる夕方の時間帯だったが、庭を散策することにした。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0011,Stories/Story_u987.xml,u987,11,01 本文,「この２年間は、まるでジェットコースターのようだったね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0012,Stories/Story_u987.xml,u987,12,01 本文,寺田社長が西郷を見て、感慨深げにつぶやく。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0013,Stories/Story_u987.xml,u987,13,01 本文,深くうなずく西郷。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0014,Stories/Story_u987.xml,u987,14,01 本文,庭の踏み石のうえで、寺田社長は、歩みを止め、天を仰ぐ。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0015,Stories/Story_u987.xml,u987,15,01 本文,「すべてはここから始まった」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0016,Stories/Story_u987.xml,u987,16,01 本文,大手町が、自分たちの会社を「遠ざける会社」に分類し、「売却の意思決定をした」と知ったとき、当事者である自分たちの話を聞くこともなく、そういう重大な意思決定をした大手町に、寺田社長はおおいに困惑し、悔しくてたまらなかった。↵やり場のない怒りを振り向ける先もなく、大手町への欝憤と虚脱感は、頂点に達していた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0017,Stories/Story_u987.xml,u987,17,01 本文,大手町とは、親会社であるミツカネ工業のことである。↵本社が大手町にあることから、ミツカネ工業は、グループ子会社から、そう呼ばれている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0018,Stories/Story_u987.xml,u987,18,01 本文,子会社の立場で、親会社の意思決定を覆すことなどできない。↵でも、知りもしない会社に売られてしまうなんて、ありえない。↵大手町が『売却』と言うのなら、納得できる売却先を自分たちで探すしかない。↵競合会社などに売られてしまったら、もう終わりだ。社員がみんな辞めてしまう。↵『親会社は、そんなヒドイことはしないだろう』↵と、外,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0019,Stories/Story_u987.xml,u987,19,01 本文,そのようななかで、寺田社長は、この会席料理屋でジェインと出会った。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0020,Stories/Story_u987.xml,u987,20,01 本文,「あの頃は、どうやって新たな株主探しをしたらいいかわからず、全くの手探り状態だった。↵投資ファンドがウチの新たな株主になるというイメージは、全くなかった。↵『何か新しいアイディアがあるかもしれない』↵という、ぼんやりとした期待で、あの日、ここでジェインと会ったんだったね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0021,Stories/Story_u987.xml,u987,21,01 本文,「そうでした。↵あの日は、日下部代表パートナーとは、情報交換くらいのつもりでした。↵それが、初対面にもかかわらず、随分と長時間にわたって、ジェインの話に聞き入ることになって・・・いやぁ、わからないものですね。↵あの日を境に、私たちの株主探しには、一定の方向性が見い出されました。↵ここは記念すべき場所です」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0022,Stories/Story_u987.xml,u987,22,01 本文,西郷も感慨深い表情だ。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0023,Stories/Story_u987.xml,u987,23,01 本文,「ここでジェインと話をして、彼らの投資哲学に触れて、そしてその後、何度か日下部代表パートナーと話をするなかで、↵『ジェインとなら、私たちの夢を一緒に実現できるかもしれない』↵と思うようになった。↵『同業他社をロールアップして、日本で一番、世界でも三本の指に入る企業になる』↵という、大きな夢物語をジェインと一緒に達成でき,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0024,Stories/Story_u987.xml,u987,24,01 本文,やるせない表情をする寺田社長。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0025,Stories/Story_u987.xml,u987,25,01 本文,「今となっては、思い出話ですが、あのときは、本当に悔しかったです。↵大手町に対して、何度、腹の煮えたぎるような思いをしたことか。↵オークション　オークションとは、入札のこと。の最中も、何度も、煮え湯を飲まされました。↵買い手候補のネガティブリスト　ネガティブリストとは、対象としない相手先のリストのこと。に『事業会社』と,10,3,PARAGRAPH_CONTENT_ONLY,FOOTNOTE_TEXT_ONLY_REPLACE_ANCHOR_LOCKED
u987_P0026,Stories/Story_u987.xml,u987,26,01 本文,語り尽くせないほどの悔しい想いが西郷の口からも、あふれる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0027,Stories/Story_u987.xml,u987,27,01 本文,「そうだった・・・いろんなことがあったね。↵それらを一つひとつ乗り越えて・・・よくここまできたなぁ」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0028,Stories/Story_u987.xml,u987,28,01 本文,寺田社長は、胸にこみあげてくるものを感じる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0029,Stories/Story_u987.xml,u987,29,01 本文,「ジェインに決まって、本当に良かったです。↵やはり寺田社長は、何かを持っていますね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0030,Stories/Story_u987.xml,u987,30,01 本文,西郷は、寺田社長の強い思いと、何か目に見えない大きな力が、この結果を導いてくれたと感じている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0031,Stories/Story_u987.xml,u987,31,01-03 項 見出し,西園寺社長とその配下の官僚組織,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0032,Stories/Story_u987.xml,u987,32,01 本文,ふと、西郷が寺田社長に訊ねる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0033,Stories/Story_u987.xml,u987,33,01 本文,「ところで今夜、我々がジェインと会うことを、西園寺社長はご存じなんですか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0034,Stories/Story_u987.xml,u987,34,01 本文,穏やかな笑みを頬にたたえながら、寺田社長は、↵「うん、昨日、大手町に行く機会があったので、西園寺社長の耳に入れておいた。↵クロージングまでは、まだ大手町がウチの親会社だからね」↵と応える。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0035,Stories/Story_u987.xml,u987,35,01 本文,「どんな反応をされました？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0036,Stories/Story_u987.xml,u987,36,01 本文,「『ジェインからの招待か』↵と聞かれた。↵『そうです』↵と答えたら、少し思案顔だったが、↵『行ってくればいい』↵とおっしゃった」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0037,Stories/Story_u987.xml,u987,37,01 本文,「そうですか・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0038,Stories/Story_u987.xml,u987,38,01 本文,「『クロージングはもう少し先だが、ジェインは、時間を無駄にしたくないのかもしれない』↵と、西園寺社長は、おっしゃっていた。↵『将来に向けて、いろいろと打ち合わせしたいのだろう』↵って」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0039,Stories/Story_u987.xml,u987,39,01 本文,「なんやかんや言っても、西園寺社長は、我々のことを応援してくれているのですね・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0040,Stories/Story_u987.xml,u987,40,01 本文,西園寺社長が応援してくれても、問題は、その下の官僚組織だ。↵社長が発した言葉がそのまま下に降りていくわけではない。↵下は下で政治が渦巻いていて、何らかの意図をもって、社長の発言を勝手に解釈して、周囲に伝える人がいる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0041,Stories/Story_u987.xml,u987,41,01 本文,この件も、そうだった。↵ディールの後半になると、特にその傾向が強くなっていったため、寺田社長は、都度、西園寺社長本人に真意を確かめながら、進捗を確認するようになった。↵社長から直接聞いた内容と、下が言っている内容にギャップがあったことも多々あった。ニュアンスが違う。付加的な解釈が乗せられていることもあった。↵何事も一筋,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0042,Stories/Story_u987.xml,u987,42,01 本文,今夜の会食のことは、どこからも横やりが入っていない。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0043,Stories/Story_u987.xml,u987,43,01 本文,契約締結後とはいえ、クロージング　クロージングとは、最終契約書（株式譲渡契約書など）に調印した後、その契約内容を実際に履行する手続きのこと。これをもってM&A取引の取引実行になる。前だ。↵一般的には、クロージング前に、対象会社が買い手と直接やり取りすることを、売り手は好まない。↵破談を誘発するようなことが偶然に起こらな,4,1,PARAGRAPH_CONTENT_ONLY,FOOTNOTE_TEXT_ONLY_REPLACE_ANCHOR_LOCKED
u987_P0044,Stories/Story_u987.xml,u987,44,01 本文,『大手町より、子会社である私たちこそが、この件を破談にしたくないと思っている。そんなヘマはしないので大丈夫だ』↵と反論しても、あの官僚組織には通じない。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0045,Stories/Story_u987.xml,u987,45,01 本文,子会社の気持ちなど、歯牙にもかけない。↵リスクの芽は、とにかく潰しておく、これが大手町の官僚組織のやり方である。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0046,Stories/Story_u987.xml,u987,46,01 本文,きっと西園寺社長は、今夜の会食のことを下には伏せてくれているのだろう。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0047,Stories/Story_u987.xml,u987,47,01-01 章 第◯章,第１章,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0048,Stories/Story_u987.xml,u987,48,01-01 章 タイトル,契約直後のミツカネ電子とジェイン,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0049,Stories/Story_u987.xml,u987,49,01-02 節 数字,１,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0050,Stories/Story_u987.xml,u987,50,01-02 節 見出し,ミツカネ電子とジェインの会食,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0051,Stories/Story_u987.xml,u987,51,01 本文,あのときと同じ部屋だ！,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0052,Stories/Story_u987.xml,u987,52,01 本文,「寒くなってきた。↵そろそろいい時間だね」↵と言う寺田社長の言葉に促されながら、西郷は、寺田社長のあとに続き、建物のなかに入った。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0053,Stories/Story_u987.xml,u987,53,01 本文,「ジェインさんとの約束で」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0054,Stories/Story_u987.xml,u987,54,01 本文,「ようこそ。お待ちしていました」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0055,Stories/Story_u987.xml,u987,55,01 本文,お店の人が、特上の笑顔で、出迎えてくれる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0056,Stories/Story_u987.xml,u987,56,01 本文,二人は、穏やかな表情で、お店の人に先導されて、会食の部屋に向かう。↵廊下に置いてある巨大な樽の横を通り抜けたところで、西郷が↵「あれっ？あのときと同じ部屋じゃないですか？」↵と寺田社長にささやく。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0057,Stories/Story_u987.xml,u987,57,01 本文,「うん、そうかもしれない」↵寺田社長が嬉しそうな表情で、うなずく。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0058,Stories/Story_u987.xml,u987,58,01 本文,部屋に着くと、ジェインの日下部代表パートナーともう一人の男性が、寺田社長たちの到着を待っていた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0059,Stories/Story_u987.xml,u987,59,01 本文,（やはり同じ部屋だ。あの日もこうやって待ってくれていた）,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0060,Stories/Story_u987.xml,u987,60,01 本文,「本日は、年末のお忙しいときに、お運び頂きまして、ありがとうございます」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0061,Stories/Story_u987.xml,u987,61,01 本文,上機嫌の日下部代表パートナーが、寺田社長と西郷に駆け寄り、まずは寺田社長と、次に西郷と両手で固い握手をする。↵そして、↵「こちらは、これから電子を担当する米倉です。↵もう、さん付けせず、これからは、『電子』と言いますね。身内になるわけですから」↵と言い添えて、後ろに控えている米倉パートナーを、寺田社長と西郷に紹介する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0062,Stories/Story_u987.xml,u987,62,01 本文,寺田社長と西郷がほほ笑みながら、うなずく。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0063,Stories/Story_u987.xml,u987,63,01 本文,見た目、４０歳代だろうか。↵ジェインのパートナーは皆そうだが、上質のスーツに身を包み、清潔感がある。↵自信とエネルギーに満ち溢れ、物腰はスマートである。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0064,Stories/Story_u987.xml,u987,64,01 本文,「そうですか！それはそれは・・・今後ともどうぞよろしくお願いいたします」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0065,Stories/Story_u987.xml,u987,65,01 本文,寺田社長と西郷は、米倉パートナーに名刺を差し出す。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0066,Stories/Story_u987.xml,u987,66,01 本文,名刺交換が済んだことを確認した日下部代表パートナーは、↵「寺田さんと西郷さんに初めてお会いしたのは、この部屋でした。↵覚えていますか？」↵と二人に語りかける。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0067,Stories/Story_u987.xml,u987,67,01 本文,大きくうなずく二人を見て、↵「この部屋が、私たちの運命を作ってくれました。↵だから、今日は、この部屋を選びました。↵忘年会シーズンで、↵『混んでいる』↵と、お店の人に言われたのですが、↵『どうしてもこの部屋を』↵と無理をお願いしましてね」↵と、傍で控えているお店のスタッフに、感謝の目配せをする。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0068,Stories/Story_u987.xml,u987,68,01 本文,寺田社長も、これ以上ない笑みをこぼしながら、↵「はい、我々も、↵『すべてはここから始まったんだ』↵と、ちょうど西郷と話していたところです。↵こんなに暖かいお心遣いを頂戴しまして、本当に嬉しく思います。↵この２年間、いろいろなことがありましたが、最終的に、ジェインさんに決まって、心から安堵しています。↵『西園寺社長やミツ,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0069,Stories/Story_u987.xml,u987,69,01 本文,『西園寺社長に感謝』という言葉を聞いて安心したのか、日下部代表パートナーも、↵「私どもも、とても感謝しています。↵ディールの最中は、今日、このような場を設けられるかどうか、不透明な時期が何度かありました。でもこの結果に落ち着いて、本当に良かったです。↵西園寺社長は、さすがに大社長ですね。↵経営企画部にも、部長や大久保さ,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0070,Stories/Story_u987.xml,u987,70,01 本文,ジェインは、ミツカネ工業と太い関係を築いてきた。↵特に最後の局面では、価格を巡って、何度も真剣勝負の交渉がなされた。↵投資ファンドは、数字を追いかける仕事である。↵自分たちの主張をぶつけながらも、ミツカネ工業の考え方にも理解を示し、双方にとって、より良い条件を作ろうと努力した。Win-winだ。そういう建設的なジェイン,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0071,Stories/Story_u987.xml,u987,71,01 本文,他方、このディールの対象会社である電子とは、オークションの最中には、会うことを禁じられていた。↵そのためジェインにとってみると、少なくとも足元の半年くらいは、電子より、親会社のミツカネ工業と会っていた時間のほうが長かった。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0072,Stories/Story_u987.xml,u987,72,01-03 項 見出し,門出祝い,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0073,Stories/Story_u987.xml,u987,73,01 本文,席に着いた寺田社長は、↵「本来は、こちらからご挨拶に伺うべきところですが、今日は、このような場を設定して頂きまして、ありがとうございます」↵と今日、何度目かの頭を下げる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0074,Stories/Story_u987.xml,u987,74,01 本文,「まぁまぁ。堅苦しいことは抜きにして。↵今日は晴れて私たちの門出です。↵おおいに祝いましょう。↵これから我々は、運命共同体です。↵どんな細かいことについても、話をして、お互い、理解を深めていきたいと思います」↵日下部代表パートナーは、満面の笑みをたたえながら、こう返した。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0075,Stories/Story_u987.xml,u987,75,01 本文,シャンパンが注がれたことを確認した日下部代表パートナーは、寺田社長と西郷それぞれの目をしっかりと見ながら、↵「それでは、電子の益々の発展と、一同の健康を祈って！」↵と、高らかに↵『乾杯！』↵と発声する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u987_P0076,Stories/Story_u987.xml,u987,76,01 本文,「乾杯！」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
